clip_name,frame_number,best_reference_cycle_index,best_reference_phase_index,best_similarity,dissimilarity_score,threshold,is_anomalous
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,107,4,1,0.43386080861091614,0.5661391913890839,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,107,6,2,0.21149098873138428,0.7885090112686157,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,108,6,0,0.6996414065361023,0.3003585934638977,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,108,1,1,0.49994999170303345,0.5000500082969666,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,108,6,2,0.20698486268520355,0.7930151373147964,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,109,6,0,0.6946647763252258,0.30533522367477417,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,109,5,1,0.4903852045536041,0.5096147954463959,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,109,6,2,0.19810102880001068,0.8018989711999893,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,110,6,0,0.677172839641571,0.32282716035842896,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,110,2,1,0.4923829138278961,0.5076170861721039,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,110,6,2,0.18298567831516266,0.8170143216848373,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,111,6,0,0.6580928564071655,0.3419071435928345,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,111,6,1,0.45489928126335144,0.5451007187366486,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,111,6,2,0.17720091342926025,0.8227990865707397,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,112,6,0,0.6378775835037231,0.36212241649627686,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,112,3,1,0.44568419456481934,0.5543158054351807,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,112,6,2,0.17200374603271484,0.8279962539672852,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,113,6,0,0.6210057139396667,0.37899428606033325,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,113,3,1,0.44859519600868225,0.5514048039913177,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,113,6,2,0.16974951326847076,0.8302504867315292,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,114,6,0,0.5998918414115906,0.4001081585884094,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,114,3,1,0.4523586332798004,0.5476413667201996,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,114,6,2,0.16324865818023682,0.8367513418197632,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,115,6,0,0.5736121535301208,0.42638784646987915,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,115,3,1,0.46443894505500793,0.5355610549449921,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,115,6,2,0.15053345263004303,0.849466547369957,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,116,6,0,0.5426294803619385,0.4573705196380615,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,116,3,1,0.48514261841773987,0.5148573815822601,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,116,5,2,0.14296573400497437,0.8570342659950256,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,117,5,0,0.5225682854652405,0.4774317145347595,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,117,5,1,0.5194705724716187,0.48052942752838135,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,117,5,2,0.1456116884946823,0.8543883115053177,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,118,5,0,0.5156822204589844,0.4843177795410156,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,118,5,1,0.5627482533454895,0.4372517466545105,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,118,5,2,0.1554812639951706,0.8445187360048294,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,119,1,0,0.4996744394302368,0.5003255605697632,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,119,4,1,0.6206472516059875,0.37935274839401245,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,119,1,2,0.164375901222229,0.835624098777771,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,120,4,0,0.4674581289291382,0.5325418710708618,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,120,3,1,0.7006180882453918,0.29938191175460815,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,120,1,2,0.18043674528598785,0.8195632547140121,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,121,0,0,0.4605952203273773,0.5394047796726227,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,121,4,1,0.7783543467521667,0.22164565324783325,0.23319601133433238,False
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,121,1,2,0.19162866473197937,0.8083713352680206,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,122,0,0,0.42764660716056824,0.5723533928394318,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,122,1,1,0.7865200638771057,0.2134799361228943,0.23319601133433238,False
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,122,1,2,0.19279910624027252,0.8072008937597275,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,123,6,0,0.3904903531074524,0.6095096468925476,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,123,6,1,0.7653854489326477,0.2346145510673523,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,123,1,2,0.20049390196800232,0.7995060980319977,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,124,6,0,0.3719151020050049,0.6280848979949951,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,124,6,1,0.8121797442436218,0.18782025575637817,0.23319601133433238,False
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,124,1,2,0.22138454020023346,0.7786154597997665,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,125,6,0,0.34533634781837463,0.6546636521816254,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,125,6,1,0.6622601747512817,0.33773982524871826,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,125,1,2,0.24981723725795746,0.7501827627420425,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,126,6,0,0.3398256301879883,0.6601743698120117,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,126,6,1,0.520667552947998,0.47933244705200195,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,126,1,2,0.2254577875137329,0.7745422124862671,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,127,6,0,0.3405837416648865,0.6594162583351135,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,127,2,1,0.4800858199596405,0.5199141800403595,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,127,6,2,0.24238163232803345,0.7576183676719666,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,128,6,0,0.3436448574066162,0.6563551425933838,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,128,2,1,0.48044875264167786,0.5195512473583221,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,128,6,2,0.2589835524559021,0.7410164475440979,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,129,6,0,0.343342125415802,0.656657874584198,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,129,2,1,0.46128109097480774,0.5387189090251923,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,129,0,2,0.21994630992412567,0.7800536900758743,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,130,4,0,0.34180641174316406,0.6581935882568359,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,130,2,1,0.4195654094219208,0.5804345905780792,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,130,1,2,0.15874236822128296,0.841257631778717,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,131,4,0,0.34734368324279785,0.6526563167572021,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,131,2,1,0.4094568192958832,0.5905431807041168,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,131,1,2,0.14253535866737366,0.8574646413326263,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,132,4,0,0.34794050455093384,0.6520594954490662,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,132,5,1,0.4440111517906189,0.5559888482093811,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,132,5,2,0.12883278727531433,0.8711672127246857,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,133,4,0,0.335160493850708,0.664839506149292,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,133,5,1,0.5333808064460754,0.46661919355392456,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,133,0,2,0.09785047173500061,0.9021495282649994,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,134,4,0,0.34702804684638977,0.6529719531536102,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,134,1,1,0.5892237424850464,0.4107762575149536,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,134,0,2,0.08693714439868927,0.9130628556013107,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,135,4,0,0.3540918529033661,0.6459081470966339,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,135,2,1,0.5376167893409729,0.4623832106590271,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,135,0,2,0.06020987778902054,0.9397901222109795,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,136,4,0,0.32814833521842957,0.6718516647815704,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,136,6,1,0.5278695225715637,0.4721304774284363,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,136,1,2,0.014049694873392582,0.9859503051266074,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,137,4,0,0.3111003041267395,0.6888996958732605,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,137,0,1,0.486737459897995,0.513262540102005,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,137,4,2,0.06305631995201111,0.9369436800479889,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,138,4,0,0.3078966438770294,0.6921033561229706,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,138,0,1,0.3858645558357239,0.6141354441642761,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,138,1,2,0.14320217072963715,0.8567978292703629,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,139,0,0,0.31376752257347107,0.6862324774265289,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,139,0,1,0.2922450006008148,0.7077549993991852,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,139,1,2,0.17641647160053253,0.8235835283994675,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,140,4,0,0.3396964967250824,0.6603035032749176,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,140,3,1,0.2594127058982849,0.7405872941017151,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,140,5,2,0.19696487486362457,0.8030351251363754,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,141,4,0,0.3616712689399719,0.6383287310600281,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,141,3,1,0.2755346894264221,0.7244653105735779,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,141,0,2,0.26903024315834045,0.7309697568416595,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,142,4,0,0.34953048825263977,0.6504695117473602,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,142,3,1,0.2627064287662506,0.7372935712337494,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,142,0,2,0.2436913251876831,0.7563086748123169,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,143,4,0,0.3228771984577179,0.6771228015422821,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,143,3,1,0.20184965431690216,0.7981503456830978,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,143,0,2,0.08792578428983688,0.9120742157101631,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,144,4,0,0.33674949407577515,0.6632505059242249,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,144,3,1,0.20233289897441864,0.7976671010255814,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,144,0,2,-0.008195674978196621,1.0081956749781966,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,145,4,0,0.34050604701042175,0.6594939529895782,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,145,3,1,0.1947326958179474,0.8052673041820526,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,145,1,2,-0.0021462799049913883,1.0021462799049914,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,146,4,0,0.2945101261138916,0.7054898738861084,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,146,5,1,0.20980705320835114,0.7901929467916489,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,146,1,2,0.03822823986411095,0.961771760135889,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,147,0,0,0.23983414471149445,0.7601658552885056,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,147,4,1,0.23143820464611053,0.7685617953538895,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,147,4,2,0.09131401032209396,0.908685989677906,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,148,5,0,0.21137204766273499,0.788627952337265,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,148,4,1,0.22299312055110931,0.7770068794488907,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,148,4,2,0.1428021341562271,0.8571978658437729,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,149,5,0,0.19498899579048157,0.8050110042095184,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,149,6,1,0.1694476455450058,0.8305523544549942,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,149,4,2,0.1969844549894333,0.8030155450105667,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,150,5,0,0.16543792188167572,0.8345620781183243,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,150,0,1,0.1957320123910904,0.8042679876089096,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,150,4,2,0.24985894560813904,0.750141054391861,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,151,3,0,0.16461245715618134,0.8353875428438187,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,151,0,1,0.14978435635566711,0.8502156436443329,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,151,4,2,0.3309692442417145,0.6690307557582855,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,152,2,0,0.17503488063812256,0.8249651193618774,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,152,0,1,0.08945108205080032,0.9105489179491997,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,152,1,2,0.3505842685699463,0.6494157314300537,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,153,2,0,0.2035343497991562,0.7964656502008438,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,153,3,1,0.08651144057512283,0.9134885594248772,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,153,5,2,0.36604443192481995,0.63395556807518,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,154,2,0,0.22682344913482666,0.7731765508651733,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,154,3,1,0.09063182026147842,0.9093681797385216,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,154,6,2,0.4041374623775482,0.5958625376224518,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,155,2,0,0.24941201508045197,0.750587984919548,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,155,3,1,0.09331676363945007,0.9066832363605499,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,155,0,2,0.39976924657821655,0.6002307534217834,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,156,2,0,0.28245124220848083,0.7175487577915192,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,156,1,1,0.09242301434278488,0.9075769856572151,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,156,0,2,0.35806649923324585,0.6419335007667542,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,157,1,0,0.36087843775749207,0.6391215622425079,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,157,3,1,0.10859803855419159,0.8914019614458084,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,157,6,2,0.3307073712348938,0.6692926287651062,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,158,1,0,0.4091213345527649,0.5908786654472351,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,158,1,1,0.11325421929359436,0.8867457807064056,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,158,6,2,0.35328856110572815,0.6467114388942719,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,159,1,0,0.4823485016822815,0.5176514983177185,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,159,3,1,0.1483531892299652,0.8516468107700348,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,159,6,2,0.40927454829216003,0.59072545170784,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,160,1,0,0.5317835211753845,0.4682164788246155,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,160,3,1,0.17881613969802856,0.8211838603019714,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,160,6,2,0.43170058727264404,0.568299412727356,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,161,3,0,0.5627874732017517,0.4372125267982483,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,161,3,1,0.19848699867725372,0.8015130013227463,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,161,6,2,0.44237208366394043,0.5576279163360596,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,162,2,0,0.5812432169914246,0.41875678300857544,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,162,3,1,0.20557057857513428,0.7944294214248657,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,162,6,2,0.43560320138931274,0.5643967986106873,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,163,2,0,0.5826939344406128,0.4173060655593872,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,163,3,1,0.1958610564470291,0.8041389435529709,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,163,6,2,0.4172859787940979,0.5827140212059021,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,164,3,0,0.596886157989502,0.40311384201049805,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,164,3,1,0.20715941488742828,0.7928405851125717,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,164,6,2,0.40131667256355286,0.5986833274364471,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,165,2,0,0.5856590270996094,0.4143409729003906,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,165,3,1,0.20836859941482544,0.7916314005851746,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,165,6,2,0.39488309621810913,0.6051169037818909,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,166,2,0,0.5700161457061768,0.42998385429382324,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,166,4,1,0.2031971961259842,0.7968028038740158,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,166,6,2,0.3845423758029938,0.6154576241970062,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,167,6,0,0.5520878434181213,0.44791215658187866,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,167,4,1,0.2088952362537384,0.7911047637462616,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,167,6,2,0.3615604043006897,0.6384395956993103,0.23319601133433238,True
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,168,1,0,0.5436230301856995,0.45637696981430054,0.23319601133433238,True
