clip_name,clip_path,cycle_index,phase_index,frame_number,cycle_start_frame,cycle_end_frame,alignment_score,fps,full_frame_path,roi_frame_path
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,0,0,104,90,363,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_00\phase_00__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000104__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_00\phase_00__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000104__roi.png
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,1,0,378,364,637,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_00\phase_00__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000378__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_00\phase_00__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000378__roi.png
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,0,1,131,90,363,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_01\phase_01__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000131__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_01\phase_01__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000131__roi.png
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,1,1,405,364,637,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_01\phase_01__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000405__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_01\phase_01__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000405__roi.png
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,0,2,158,90,363,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_02\phase_02__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000158__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_02\phase_02__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_000__frame_000158__roi.png
cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\stoppage_detection\stop_clips\cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop.mp4,1,2,432,364,637,0.8627266496419906,155.0,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_02\phase_02__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000432__full.png,C:\Users\TimKitchen\OneDrive\OneDrive - PurpleSector\03 Project Specific Documents\24H_INSIGHTS\24H_Insights\measurements\phase_aware_position_output\frames\phase_exports\phase_02\phase_02__cortexvpu-01a-005-41884872_2026-06-18_21-14-05_784690_before_stop__cycle_001__frame_000432__roi.png
